num_expl;et
0;116
0;103
0;104
2;3675
1;1906
1;1857
2;3621
1;1864
1;1847
2;3623
1;1862
0;121
0;187
0;194
0;58
0;53
0;99
0;106
0;105
0;105
1;1896
2;3677
1;1860
1;1871
2;3635
1;1864
1;1814
0;99
0;148
0;152
0;53
0;52
0;101
0;104
0;107
0;107
2;5146
1;2033
1;1879
2;3755
1;1890
2;3499
1;1966
1;1868
2;2960
2;2045
2;2029
2;2035
1;2341
0;120
0;159
0;154
1;1376
0;125
0;157
0;152
1;1466
0;102
0;160
0;158
1;1440
0;111
0;109
0;89
1;1367
2;2262
2;1996
0;132
0;129
0;193
0;75
0;108
0;104
1;2523
2;2904
1;1979
0;82
0;44
0;46
2;2687
0;58
0;54
0;57
2;2751
2;2314
0;96
0;86
0;90
2;2632
1;1267
1;1323
2;2526
1;1208
2;2009
2;2012
2;1998
2;2026
2;2051
2;2035
2;2053
2;2019
2;2102
0;124
0;125
0;191
0;64
0;83
0;50
0;50
0;105
0;51
0;51
0;57
0;59
0;102
0;93
0;94
1;2030
2;2252
1;1220
2;2319
1;1189
1;1206
2;2357
1;1209
2;2023
2;1980
2;1953
0;145
0;189
0;181
0;88
0;96
0;107
0;60
0;58
0;89
0;94
0;64
0;106
0;116
0;57
0;49
0;87
0;96
0;91
0;91
0;102
0;101
1;2130
2;2386
1;1255
2;2326
1;1207
1;1247
2;2373
1;1207
1;1239
2;2386
1;1227
2;2092
2;2050
2;2024
2;2021
2;2045
2;2215
0;118
0;178
0;179
0;75
0;49
0;104
0;97
0;51
0;56
0;101
0;93
0;60
0;106
0;110
0;100
0;104
0;100
0;106
1;2099
2;2350
1;1274
2;2412
1;1225
1;1251
2;2382
1;1213
1;1234
2;2289
2;2114
2;2085
2;2111
2;2129
2;6411
0;208
0;136
0;213
0;207
1;3560
2;2250
0;100
0;110
1;1334
2;2446
0;66
0;40
0;56
0;118
0;179
0;61
0;51
0;104
0;55
0;55
0;100
0;50
0;51
0;98
0;53
0;96
0;49
0;61
0;108
0;51
0;51
0;124
0;44
0;53
0;93
0;57
0;66
0;113
0;49
0;48
0;92
0;51
0;59
0;95
1;2455
0;57
0;49
0;91
2;2695
0;91
0;99
0;110
0;94
0;97
0;113
0;91
0;97
0;103
1;2055
0;87
2;2654
1;2008
2;2446
1;2026
2;2305
1;1985
2;2439
1;2164
2;2326
1;2091
2;2317
1;2140
2;2374
1;2107
1;2040
2;2352
0;64
0;60
0;63
0;53
0;50
1;2119
0;52
0;60
0;62
0;53
2;2509
0;50
0;54
0;59
0;60
0;61
0;51
0;48
0;54
0;59
0;62
0;54
0;53
0;55
0;58
1;2078
0;119
0;90
2;2443
1;3761
2;4163
1;2201
2;2265
1;2080
2;2323
1;2140
2;2354
1;2154
2;2405
1;2047
0;118
0;111
2;2454
0;102
0;94
1;2127
0;98
0;99
0;96
0;108
0;101
0;98
0;103
0;96
0;112
2;2335
0;97
1;2073
0;92
0;105
0;99
0;99
0;109
0;97
0;102
0;110
0;99
1;2021
0;130
2;2369
0;84
1;1249
2;2385
2;2276
2;2162
1;1138
1;1163
1;1164
1;1108
1;1133
1;1146
1;1145
1;1200
1;1196
1;1164
1;1122
1;1121
1;1127
1;1182
1;1176
1;1307
1;1128
1;1120
1;1108
1;1102
1;1164
1;1146
1;1132
0;111
0;67
0;100
0;147
2;2160
2;2050
2;2037
3;3075
3;3133
3;3012
3;2994
3;3046
3;3021
3;3044
0;133
1;1566
3;3324
3;3043
3;3041
3;3152
3;3058
3;2929
3;2956
3;3021
3;2961
3;2949
3;2967
3;2960
3;2987
3;2955
3;2948
3;2955
0;99
0;60
0;51
0;42
0;43
0;72
0;41
0;42
0;41
0;41
0;41
0;40
0;41
0;53
0;46
0;127
0;42
0;66
0;52
0;182
0;54
0;58
0;58
0;58
0;111
0;47
0;48
0;56
0;95
0;50
0;94
0;52
0;74
0;79
0;122
0;52
0;50
0;49
0;91
0;48
0;50
0;93
0;71
0;70
0;55
0;101
0;57
0;52
0;93
0;70
1;2339
0;88
3;3753
1;1227
1;1233
1;1191
3;3514
1;1194
1;1229
1;1212
3;3503
1;1176
1;1208
3;3278
3;2971
3;2953
3;4557
3;3069
3;3099
0;106
0;133
1;3262
3;9354
0;196
0;149
0;128
0;116
1;1391
3;3316
0;106
0;104
1;1309
3;3449
0;124
0;181
1;1423
3;3588
0;117
0;166
1;1300
3;3533
0;127
0;179
1;1412
3;3415
0;104
0;161
1;1289
3;3285
0;119
0;115
1;1368
3;3286
0;78
0;41
0;54
0;201
0;201
0;101
0;105
1;1586
1;1294
3;4116
3;3367
1;2167
1;2278
3;3713
1;2369
0;130
0;83
0;132
0;96
0;106
0;103
0;78
0;60
0;71
0;60
3;3558
0;59
0;53
3;2987
0;75
0;49
0;42
0;42
0;43
0;42
0;42
0;56
0;51
0;53
0;41
0;44
0;45
0;178
0;184
0;49
0;53
0;55
0;126
0;127
0;58
0;51
0;119
0;126
0;50
0;51
0;114
0;116
0;48
0;46
0;92
0;102
0;50
0;98
0;54
0;104
0;94
0;101
0;1448
0;1425
0;159
0;107
1;3612
0;111
0;118
0;94
0;98
0;98
0;103
0;105
0;105
0;117
0;121
0;116
0;101
0;103
0;101
0;107
0;110
0;117
0;115
0;117
0;111
1;1415
0;99
0;102
0;96
0;113
0;114
3;5666
0;109
0;110
0;97
0;98
0;77
1;1292
1;1279
1;1264
3;3683
1;1252
1;1289
3;3682
1;1301
1;1373
1;1316
3;3828
1;1304
1;1328
1;1292
3;3735
1;1293
1;1283
1;1261
3;3717
1;1269
1;1293
3;3580
3;3291
3;3264
3;3252
3;3251
3;3327
3;3323
3;3365
3;3387
0;121
0;197
3;3371
3;3345
3;3350
1;1514
3;3598
0;130
0;159
1;1435
3;3415
0;137
0;167
1;1416
3;3388
0;118
0;144
1;1477
3;3465
0;63
0;40
0;73
0;166
0;148
0;48
0;58
0;39
0;41
0;43
0;47
0;45
0;44
0;48
0;53
0;51
0;51
0;52
0;54
0;77
0;54
0;42
0;43
0;43
0;44
0;44
0;44
0;42
0;41
0;45
0;45
0;46
0;47
0;65
0;87
0;49
0;51
0;84
0;45
0;44
0;84
0;42
1;2219
0;39
0;77
0;88
0;99
0;114
1;2020
3;7742
1;3525
1;1951
1;1942
3;5620
1;2004
1;2010
1;1988
3;5718
1;2048
1;2036
1;1996
3;5701
1;2019
1;2081
3;5851
1;2129
0;61
0;49
0;49
0;48
0;50
0;56
0;53
0;56
0;53
0;51
0;48
0;48
0;49
0;53
0;51
0;52
0;52
0;52
1;2055
0;45
0;47
0;49
0;49
0;47
0;140
0;55
1;2033
3;5795
1;1958
1;1388
1;1249
3;4288
1;1232
1;1319
1;1306
3;3785
3;3639
3;3407
3;3520
3;3583
3;3529
3;3510
3;3466
3;3635
1;1332
3;3827
1;1363
1;1391
1;1384
3;3943
1;1359
1;3271
1;1456
3;5866
1;1366
1;1406
1;1399
3;3996
1;1347
1;1410
3;3995
1;1344
1;1361
1;1354
3;3925
1;1353
1;1378
1;1350
1;1292
1;1266
1;1237
1;1254
1;1322
0;127
0;83
3;3570
3;3629
3;3752
3;3834
3;3953
3;3921
3;3689
3;3592
3;3601
3;3542
3;3774
3;3547
3;3616
3;3628
3;3602
3;3712
0;85
0;57
0;58
0;124
1;1562
1;1442
3;4118
1;1427
1;2986
1;1444
3;5967
1;1484
1;2517
3;4123
1;2443
3;3908
1;2477
1;2484
3;3890
1;2553
3;4027
1;2563
1;2519
3;4016
0;205
0;67
1;2318
1;2135
1;2101
1;2161
1;2187
1;1995
1;2095
1;2163
1;2160
1;2148
0;118
0;68
0;50
0;49
0;52
0;54
0;49
0;50
0;49
0;49
0;48
0;50
0;49
0;50
0;52
0;54
0;196
0;62
0;61
0;119
0;69
0;69
0;123
0;67
0;63
0;119
0;66
0;119
0;63
0;68
0;123
0;68
0;60
0;115
0;63
0;69
0;121
0;76
0;73
0;133
0;114
1;2605
0;69
1;2792
0;112
0;95
0;130
0;113
3;4786
1;1824
1;2695
1;1542
1;1545
1;2722
3;4308
1;1481
1;1558
1;2728
1;1499
3;4363
1;2738
1;1531
1;1519
1;2627
1;1497
3;4379
1;1721
1;1558
1;1557
1;1570
1;1559
1;1584
3;4594
1;1564
1;1568
1;2531
3;4192
1;2568
3;3901
3;3718
3;3681
3;3702
3;3748
3;3761
0;115
0;191
1;1591
3;4175
0;128
0;184
1;1572
3;3921
0;122
0;174
1;2449
3;6383
0;130
0;148
1;2316
3;3630
0;101
0;152
1;2203
3;3514
0;112
0;147
1;2178
3;3450
1;1231
1;992
0;180
0;132
0;62
0;95
1;2146
1;1760
1;1312
3;4236
3;3492
0;75
0;53
0;50
0;122
0;108
0;100
1;2148
1;1364
1;1305
1;1270
1;1303
1;1194
1;1358
1;1234
3;3385
3;3028
3;2977
1;1269
1;1066
1;1027
1;1034
1;1031
1;1025
1;1012
1;1062
1;1103
0;122
0;178
0;65
0;115
0;60
0;68
0;113
0;59
0;73
0;111
0;102
0;117
1;1594
1;1963
1;2868
1;3015
3;5666
1;2237
1;2133
3;3543
1;2093
1;2078
1;2116
1;2115
3;3594
1;2119
1;2106
0;156
0;144
0;70
0;73
0;56
0;59
0;68
0;68
0;71
0;72
0;84
0;86
0;57
0;61
1;2221
1;2222
3;3743
1;2135
1;2099
3;3570
1;2107
1;2104
1;2042
1;2065
1;2037
1;2037
3;5824
1;2044
1;2067
1;2060
1;2085
1;1214
1;1260
3;6471
1;1193
0;168
0;171
0;108
0;114
0;108
0;107
0;107
0;107
0;114
0;116
0;102
0;101
1;2105
1;2543
1;2144
1;2269
3;7005
1;2117
1;2090
1;2105
1;2087
1;2121
1;2049
3;6745
1;2083
1;2054
1;1392
1;1183
3;6185
3;5553
3;5610
3;5814
3;5594
3;5732
3;5418
3;3200
3;3125
3;3200
3;3273
1;1506
0;130
0;145
1;2391
1;1339
0;201
0;205
1;1467
1;1529
0;198
0;198
1;1425
1;1535
0;98
0;110
1;1353
1;1357
0;124
0;114
1;1530
1;1400
0;124
0;104
1;1354
1;1365
0;150
0;129
1;1459
1;1493
0;125
0;121
1;1405
1;1247
0;136
0;154
1;1550
1;1413
0;126
0;111
1;1413
1;1331
0;134
0;129
1;1512
1;1305
0;202
0;203
1;2527
1;1493
0;147
0;243
1;1606
1;1515
0;138
0;201
1;1539
1;1339
3;3094
3;2874
0;228
0;202
0;114
0;130
0;128
0;110
0;109
0;120
0;101
0;100
0;112
0;108
1;1687
0;103
0;98
0;102
0;103
0;124
0;108
0;103
0;105
1;2431
0;104
0;103
0;122
0;114
1;1162
0;96
0;97
0;108
0;110
0;112
0;110
0;103
0;103
0;116
0;110
1;1178
0;107
0;106
0;111
0;109
0;130
0;139
1;2104
0;102
0;100
0;108
0;109
1;1236
3;5774
1;1250
1;2121
1;1217
1;2113
1;1233
1;1218
1;1994
1;1139
1;1148
1;1983
1;1166
1;1148
1;2048
1;1253
1;2188
1;1193
1;1198
0;2186
0;108
1;1216
0;95
0;94
0;106
0;95
0;102
0;107
1;1176
0;93
0;89
0;103
0;97
0;93
0;102
1;1164
1;1199
1;1391
1;1274
0;142
1;1221
0;117
0;116
0;113
0;114
0;106
0;98
0;68
0;52
0;53
0;51
0;53
0;54
0;58
0;54
0;55
0;55
0;53
0;51
0;50
0;50
0;53
0;50
3;7979
0;117
0;101
0;100
0;106
0;107
0;98
0;95
0;101
0;107
0;100
3;5884
0;105
0;100
0;101
0;104
0;100
0;97
0;92
0;91
0;92
0;96
0;99
0;92
0;109
0;56
0;47
0;47
0;50
0;54
0;52
0;55
0;47
0;46
0;46
0;45
0;47
0;46
0;54
0;53
0;51
0;51
0;48
3;6067
0;46
0;50
0;50
0;50
0;49
1;1949
3;5527
1;1909
1;1885
1;1899
3;5475
1;1379
1;1055
1;1075
1;1040
1;1033
1;1050
1;1036
1;1082
1;1019
1;1037
1;1034
1;1032
1;1032
1;1034
1;1030
1;1026
1;1034
1;1043
1;1045
3;3465
3;3219
3;3085
3;3051
3;3112
3;3165
3;3148
3;3086
3;3033
3;2954
3;2951
3;2958
3;2952
0;180
0;212
0;208
0;94
0;110
0;114
0;104
0;117
0;116
1;2337
1;2072
3;5566
1;1970
3;3525
3;2976
3;3049
3;2999
0;118
0;185
0;183
0;122
0;105
0;111
0;101
0;105
0;103
1;2385
1;1999
3;5434
1;1894
3;3579
3;3106
3;3078
3;4440
0;130
0;168
0;180
0;52
0;50
0;99
0;99
0;108
0;107
1;2248
1;1924
3;5429
1;1913
3;3488
3;3061
3;3065
3;3068
0;127
0;179
0;59
0;178
0;53
0;109
0;111
0;106
0;111
1;2316
1;1906
3;5362
1;1886
3;3539
3;3079
3;3041
3;3001
3;9290
0;201
0;153
0;357
0;350
1;3532
3;3226
0;172
0;172
1;2531
3;3241
0;196
0;196
1;1362
3;3252
0;166
0;164
1;1306
3;3347
0;157
0;160
1;1255
3;3264
0;119
0;112
1;1369
3;5836
0;135
0;109
1;1405
3;3250
0;81
0;41
0;56
0;112
0;197
0;60
0;113
1;2429
3;3683
1;2055
3;3403
0;58
0;65
0;57
0;137
0;78
3;3385
0;126
0;111
3;3541
0;91
0;140
0;93
1;1271
3;3573
0;118
1;1174
0;60
1;1014
0;56
0;46
0;43
0;43
0;44
0;43
0;64
0;51
0;51
0;57
0;43
0;53
0;139
0;186
0;54
0;65
0;53
0;66
0;57
0;109
0;61
0;69
0;105
0;55
0;60
0;53
0;53
0;52
0;98
0;56
0;55
0;68
0;58
0;109
0;63
0;53
0;58
0;96
0;50
0;54
0;56
0;58
0;107
0;63
0;106
0;62
0;56
0;71
1;2165
0;101
0;61
0;64
0;61
0;104
0;59
0;51
0;54
0;49
0;96
0;54
0;55
0;58
0;102
0;61
0;101
0;98
0;108
3;3691
0;94
0;95
0;114
1;2063
1;1227
1;1261
3;3502
1;1247
1;1302
3;3784
1;1312
1;1374
1;1354
3;3831
1;1249
1;1254
1;1249
3;3623
1;1279
1;1316
1;1301
3;3717
3;3302
3;3255
3;3175
3;3154
3;4859
3;3271
3;3201
3;3236
0;126
3;3331
0;185
3;3265
3;3339
3;3395
3;3608
0;111
0;140
0;168
3;3479
0;119
0;124
0;154
3;3467
0;120
0;119
0;166
3;3551
0;116
0;147
0;109
3;3269
0;100
0;126
0;126
3;3484
0;103
0;140
0;127
3;3366
0;120
0;118
0;119
3;4637
0;118
0;160
0;108
3;3992
0;130
0;119
0;132
3;3318
0;174
0;145
0;121
3;3444
0;183
0;115
0;110
3;3381
0;227
0;159
0;121
3;3511
0;189
0;126
0;138
3;3651
0;199
0;147
0;140
3;3239
0;189
0;131
0;118
3;3400
0;193
0;129
0;127
3;3342
0;177
0;154
0;137
3;3295
0;131
0;134
0;129
3;3575
0;137
0;118
0;123
3;3328
0;138
0;192
0;134
3;3585
0;143
0;148
0;137
3;3432
0;108
0;132
0;132
3;4585
0;130
0;136
0;142
3;3379
0;204
0;148
0;134
3;3765
0;180
0;124
0;151
3;3306
0;219
0;159
0;160
3;3585
0;149
0;177
0;156
3;6034
0;116
0;157
0;214
3;5797
0;114
0;133
0;124
1;1183
1;1038
0;135
0;116
0;125
0;61
0;64
0;69
1;2000
1;3754
3;8228
1;2135
1;1856
1;1995
3;5837
1;2147
0;63
0;84
0;53
0;48
0;45
0;45
0;116
0;89
0;88
1;2337
1;2062
1;1900
1;1810
3;3099
3;3043
3;2988
1;1336
1;1045
1;1029
1;1028
1;1052
1;1048
1;1094
1;1065
1;1037
0;126
0;129
0;171
0;72
0;77
0;56
0;56
0;107
0;56
0;56
0;54
0;55
0;100
0;58
0;59
0;99
0;98
0;102
1;1828
1;1806
1;1881
3;5889
1;1784
1;1843
3;5322
1;1802
0;131
0;142
0;148
0;58
0;66
0;69
0;56
0;63
0;65
0;72
0;73
0;59
0;54
0;52
0;51
0;49
0;47
0;51
0;48
0;50
0;55
1;1924
1;1822
3;5479
1;1841
1;1802
1;1827
3;5330
1;1814
1;1834
1;1816
3;5346
1;1793
1;1888
0;141
0;194
0;170
0;67
0;64
0;71
0;116
0;55
0;57
0;53
0;98
0;49
0;53
0;50
0;79
0;93
0;102
0;100
3;5310
1;1974
1;1820
1;1855
3;5424
1;1804
1;1876
1;1913
3;5486
1;1923
1;1895
3;4535
3;3073
3;3045
3;4448
3;3189
3;3069
3;3098
3;3020
3;3043
3;3062
3;3096
1;1406
3;9241
0;199
0;203
0;137
0;205
1;1516
3;3245
0;121
0;101
1;1294
3;3321
0;108
0;94
1;1393
3;3291
0;115
0;114
1;1415
3;3300
0;115
0;103
1;2093
3;3435
0;124
0;124
1;2260
3;4141
0;141
0;127
1;2268
3;3426
0;114
0;114
1;1345
3;3390
0;120
0;106
1;1394
3;3535
0;1088
0;115
1;1603
3;3401
0;137
0;119
1;2206
3;3370
0;141
0;120
1;1420
3;3241
0;146
0;164
1;1388
3;3285
0;140
0;119
1;1488
3;3549
0;157
0;141
1;1389
3;3447
0;142
0;121
1;1388
3;3402
0;127
0;116
1;1426
3;3513
0;131
0;134
1;1419
3;3314
0;129
0;128
1;1369
3;3463
0;116
0;195
1;1483
3;5642
0;77
0;44
0;95
0;208
0;189
0;52
0;53
0;108
0;58
0;57
0;104
0;58
0;53
0;99
0;57
0;56
0;99
0;58
0;53
0;105
0;49
0;102
0;56
0;61
0;106
0;61
0;58
0;98
0;58
0;57
0;104
0;60
1;2340
0;52
0;101
0;50
0;55
0;108
0;114
0;108
0;119
3;3618
0;106
0;106
0;125
0;112
1;2052
0;104
0;115
0;103
1;1986
3;3523
1;2066
3;3424
1;1956
1;2008
3;3389
1;2112
1;2144
3;3503
1;2152
3;5134
1;3843
1;2187
3;3725
1;2105
3;3626
1;2059
0;68
0;65
0;53
0;56
0;61
0;63
0;59
1;2181
0;48
0;48
0;53
0;60
0;60
0;50
0;53
0;55
0;63
0;59
0;51
3;3717
0;46
0;51
0;56
0;57
0;63
0;139
0;58
1;2094
1;2129
3;3481
1;2071
3;3487
1;2172
1;2135
3;3482
1;2082
3;3783
1;2184
1;2120
3;3498
3;3491
3;3494
3;3367
3;3357
3;4174
3;3769
3;3511
3;3497
1;1248
1;1259
1;1241
1;1215
1;1222
1;1311
1;1312
1;1329
1;1325
1;1225
1;1242
1;2844
1;1325
1;1224
1;1254
1;1334
1;1398
1;1376
1;1373
1;1367
3;4038
1;1360
1;1398
1;1366
3;4031
0;148
0;82
3;3467
3;3432
0;96
0;55
0;56
3;3650
1;1494
1;1374
1;1415
3;4012
1;1417
1;1341
1;1341
3;3977
1;1354
1;1378
1;1422
3;4065
1;1440
1;1471
3;4265
1;1444
1;1447
1;1405
3;4090
1;1338
1;1418
1;1369
3;4080
1;1380
1;1415
1;1356
3;4019
1;1365
1;1394
1;1350
3;3982
0;123
0;81
3;3393
3;3343
3;3410
3;3357
3;3357
3;3291
0;134
3;3315
3;3308
3;3307
3;3297
0;125
0;70
0;48
0;48
0;51
0;48
0;47
0;49
0;49
0;48
0;48
0;47
0;48
0;96
0;202
0;121
0;131
0;120
0;115
0;116
0;72
0;125
0;139
0;118
0;116
0;112
0;116
0;76
0;64
0;120
0;135
0;123
0;128
0;114
0;117
1;2738
1;2738
0;58
0;57
0;124
0;127
0;112
0;111
0;125
0;129
3;4077
0;93
0;97
1;2392
1;2392
1;2347
3;5085
1;2356
1;3531
1;2430
3;4055
1;2421
1;2333
1;2379
1;2358
3;3971
1;2344
1;2415
3;3978
1;2403
1;2402
1;2462
1;2461
3;3975
1;2470
1;2468
3;3951
1;2438
1;2438
1;2448
1;2461
3;3798
3;3455
3;3423
3;3510
3;3392
0;128
1;2437
1;2437
3;4083
0;111
0;54
0;207
1;2726
1;2724
3;3641
0;206
1;2447
1;2461
3;3788
0;135
1;2183
1;2188
3;3530
0;122
1;2234
1;2235
3;3476
0;155
1;2251
1;2251
3;5161
0;137
1;2156
1;2165
3;4662
0;124
1;2144
1;2137
3;3296
0;134
1;2355
1;2358
3;3528
0;124
1;2296
1;2305
3;3419
0;213
1;2246
1;2246
3;5943
0;195
1;2225
1;2225
3;3277
0;151
1;2201
1;2202
3;3414
0;206
1;2157
1;2157
3;5640
0;135
1;2113
1;2117
3;3394
0;156
1;1942
1;2052
3;3679
0;144
1;1731
1;1687
3;3722
0;130
1;1599
1;1608
3;3445
0;145
1;1542
1;1754
3;3605
0;139
0;76
0;48
0;52
0;163
0;64
0;64
0;63
0;65
0;70
0;67
0;56
0;55
0;57
0;52
0;59
0;59
0;66
0;66
0;66
0;56
0;59
1;2592
0;57
0;66
0;59
0;56
1;2228
3;6758
1;2177
1;2224
1;2681
1;2186
3;6164
1;2325
1;2157
1;2268
1;2166
1;2264
1;2218
3;6249
1;2259
1;2297
1;2244
1;2281
1;2264
3;6527
1;2270
1;2253
1;2314
1;1530
1;1400
1;2391
1;1419
3;6777
1;1381
1;2358
1;1377
1;2393
1;1422
1;1354
1;2361
1;1371
3;6791
1;1388
1;2370
1;1379
1;1402
1;2373
1;1441
1;2450
1;1417
3;6915
1;1420
1;2419
1;2508
0;85
0;70
0;63
0;68
0;63
0;65
0;74
0;91
0;65
3;7019
0;59
0;57
1;2370
0;61
0;61
0;64
0;62
0;68
0;69
0;62
0;61
0;58
0;70
0;62
0;65
0;137
0;78
3;6533
3;6674
3;8198
3;4237
3;3979
1;1532
3;4316
1;1477
1;1510
3;4340
1;1494
1;1513
1;1485
3;4329
1;1478
1;1523
1;1483
3;4384
1;1461
1;1488
1;1486
3;4388
1;1548
1;1584
1;1636
3;4588
1;1502
1;1514
1;1549
3;4527
1;1629
1;1662
3;4922
1;1582
1;1585
1;1598
0;161
0;90
3;4478
3;3888
3;3907
3;3783
3;3763
3;5204
3;3897
3;3846
3;3768
3;3855
3;3896
3;3825
3;3795
3;3810
0;152
3;3711
3;3733
3;3750
3;3785
3;3731
3;3724
1;1674
3;4181
1;1586
1;1538
3;5272
2;3010
2;2929
3;4446
2;2952
3;4347
0;146
2;2845
0;76
2;2443
2;2431
2;2461
2;2419
2;2465
2;2454
2;2454
2;2470
2;2421
2;2435
1;1762
2;2631
2;2369
2;2411
2;2365
2;2391
2;2349
2;2399
2;2353
2;2372
0;119
0;78
0;53
0;52
0;52
0;51
0;51
0;52
0;52
0;51
0;51
0;51
0;53
0;56
0;52
0;63
0;213
0;69
0;72
0;125
0;85
0;141
0;84
0;1704
0;1767
0;111
0;118
0;116
0;112
0;126
0;134
0;122
0;125
0;113
0;117
1;4035
0;118
0;125
0;121
0;164
0;127
0;126
0;122
0;116
2;6004
0;156
0;132
1;2357
3;8036
1;2020
2;3636
1;1651
1;1605
3;4666
2;3180
1;1598
1;1657
2;3214
1;1607
3;4733
1;1707
2;3229
1;1606
3;4760
1;1756
2;3148
1;1597
2;3007
3;4672
2;2965
3;4624
2;3082
2;3099
3;4422
2;2876
3;4439
2;2969
3;3741
3;3692
3;3773
3;3580
0;192
3;3768
3;3552
1;1609
2;2876
0;106
0;192
1;1466
2;2650
0;184
0;118
1;1402
2;4388
0;122
0;134
1;1432
2;2367
0;106
0;131
1;1402
2;2359
0;133
0;118
1;1416
2;2398
3;3225
3;3013
0;126
0;191
0;71
0;106
1;2470
3;3984
1;1479
2;4850
2;3895
0;59
0;54
0;57
1;1334
3;4030
1;1259
1;1285
3;3735
3;3554
0;113
0;89
0;95
3;3614
2;2511
3;3797
2;2347
2;2141
3;3340
3;3226
3;3232
3;3302
3;3305
3;3230
3;3064
3;3160
3;3211
0;133
0;201
0;88
0;119
0;68
0;69
0;118
0;64
0;68
0;131
0;108
1;1672
0;122
1;1643
3;3945
2;3849
1;1437
1;1425
2;2723
3;4036
1;1418
2;4564
1;3142
3;5526
2;2494
2;2523
3;3806
2;2594
3;3580
3;3201
0;134
0;207
0;78
0;70
0;119
0;65
0;63
0;107
0;68
0;118
0;75
0;118
1;1647
0;107
0;110
1;1426
2;3754
3;3980
1;1377
1;1402
2;2762
1;1406
3;4109
1;1373
2;2684
1;1402
2;2662
3;4041
2;2536
3;3857
2;2537
3;3816
2;2532
3;3281
3;3258
3;3216
3;3250
3;3276
0;125
0;199
0;90
0;61
0;116
0;64
0;119
0;73
0;75
0;120
0;124
0;108
1;2862
2;3755
3;4026
1;2544
2;2656
3;4066
1;2194
2;2841
1;1555
1;1493
2;2902
3;4405
1;1500
2;2679
3;4000
2;2629
3;3490
3;3233
3;3272
3;3192
3;9020
0;202
0;224
1;3991
1;3503
2;7108
3;3224
0;123
0;113
2;2260
3;3541
0;107
0;119
2;2538
3;3343
0;122
0;117
2;2346
3;3345
0;120
0;98
2;2384
3;3487
1;1180
1;1007
0;1473
0;1535
0;69
0;64
0;98
0;57
0;98
0;55
0;60
0;101
0;59
0;98
0;53
1;2607
0;55
0;97
0;47
0;45
0;106
0;48
0;50
0;89
0;57
0;51
0;97
0;51
0;52
0;89
0;50
0;57
0;105
0;48
0;92
0;48
0;51
0;92
0;115
0;109
0;105
0;104
3;5043
0;106
0;100
2;5632
0;112
0;94
0;105
3;3657
2;3930
3;3380
2;3853
3;3516
2;4097
3;3468
2;4013
3;3439
2;4010
0;70
0;58
3;3599
0;52
0;55
0;60
0;62
0;64
0;55
0;54
0;56
0;63
0;62
0;68
0;56
0;59
0;60
0;57
0;52
0;50
0;54
0;61
0;58
0;55
3;3598
2;4052
1;1589
1;1375
3;3618
2;4255
3;3469
1;2906
1;1238
1;1337
3;3708
0;72
0;64
1;1310
0;52
0;54
0;61
0;67
0;61
0;55
0;56
0;59
0;73
0;57
1;1291
0;49
0;58
0;61
0;70
0;69
0;55
0;54
0;63
0;69
0;67
0;52
1;1291
3;3747
1;1306
1;1760
1;1342
1;1434
1;1345
3;3843
1;1208
1;1236
3;3627
1;1264
0;1273
0;52
3;3647
3;3356
3;3219
3;3555
3;3516
3;5014
0;66
0;64
0;52
0;47
0;59
0;64
0;53
0;51
0;54
0;60
0;62
0;52
3;3647
0;45
0;53
0;54
0;59
0;62
0;50
0;52
0;53
0;59
0;62
0;51
1;1664
3;3724
1;1552
3;3330
3;3254
3;3164
3;3151
3;3123
3;3176
3;3168
3;3196
3;3139
3;3124
3;3109
3;3757
3;5488
3;5358
3;5404
3;5622
3;5441
3;5600
0;124
3;5546
3;5539
3;5446
0;133
3;5612
3;5552
1;1418
1;1151
1;1405
1;1215
1;1165
1;1114
1;1106
1;1107
1;1161
1;1160
1;1114
1;1092
1;1082
0;132
0;182
0;182
0;55
0;50
0;107
0;105
0;106
0;107
1;1570
1;1240
1;1251
1;1283
3;6795
1;1270
0;133
0;184
0;185
0;57
0;56
0;108
0;125
0;112
0;111
1;1643
1;1445
1;1244
3;5623
1;1238
1;1289
0;140
0;195
0;196
0;64
0;54
0;105
0;122
0;106
0;104
1;1664
1;1304
1;1306
3;6137
1;2946
1;1403
0;209
0;205
0;205
0;107
0;109
0;109
0;120
0;128
0;128
3;5984
1;1761
1;1308
1;1346
3;4506
1;1390
1;1352
3;5440
3;4529
3;3387
3;3386
3;3373
3;3371
3;3321
3;3333
1;2091
3;9787
0;219
0;351
0;362
0;131
1;1357
3;3358
0;148
0;181
1;1292
3;3336
0;108
0;163
1;1421
3;3534
0;61
0;45
0;54
0;120
0;178
0;54
0;99
1;2401
3;4013
1;2125
3;3640
0;60
0;52
0;50
0;109
0;67
3;3470
0;123
0;97
0;107
0;123
0;79
3;3480
1;1249
3;3563
1;1241
0;102
0;90
1;1070
0;52
0;46
0;43
0;42
0;44
0;43
0;42
0;48
0;50
0;44
0;45
0;58
0;170
0;54
0;52
0;57
0;65
0;113
0;59
0;97
0;58
0;104
0;83
0;53
0;58
0;58
0;99
0;51
0;56
0;59
0;61
0;110
0;58
0;51
0;50
0;51
0;99
0;54
0;54
0;102
0;64
0;69
0;63
0;109
0;53
0;110
1;2259
0;109
0;65
0;51
0;97
0;54
0;83
0;64
0;68
0;105
0;64
0;64
